날짜,순위,영화코드,영화명,일관객,누적관객,스크린수,상영횟수
20260716,9,20242837,왕과 사는 남자,662,16912665,14,14
20260716,10,20259551,파리의 사생활,590,1391,30,32
20260717,1,20233219,호프,594766,1220450,2386,8997
20260717,2,20261784,미니언즈 & 몬스터즈,126338,192547,1043,3098
20260717,3,20259946,모아나,67550,666086,774,1462
20260717,4,20259781,토이 스토리 5,42786,2678231,566,847
20260717,5,20242402,눈동자,30840,1386481,614,946
20260717,6,20262902,다윗,22707,117905,362,441
20260717,7,20252402,군체,6738,5829084,131,159
20260717,8,20264027,극장판 도라에몽: 신 진구의 해저비밀성,2286,61598,78,85
20260717,9,20263530,마티 슈프림,2034,113266,75,78
20260717,10,20264718,블리치 천년혈전 편 : 화진담,1302,11791,10,12
20260718,1,20233219,호프,512171,1732621,2376,8919
20260718,2,20261784,미니언즈 & 몬스터즈,96184,288731,1034,3003
20260718,3,20259946,모아나,56032,722118,823,1533
20260718,4,20259781,토이 스토리 5,37157,2715388,605,923
20260718,5,20242402,눈동자,24827,1411308,598,901
20260718,6,20262902,다윗,20275,138180,399,500
20260718,7,20252402,군체,2950,5832034,121,142
20260718,8,20264027,극장판 도라에몽: 신 진구의 해저비밀성,2457,64055,88,108
20260718,9,20263530,마티 슈프림,2086,115352,67,73
20260718,10,20264718,블리치 천년혈전 편 : 화진담,1212,13003,11,12
20260719,1,20233219,호프,397003,2129624,2334,8399
20260719,2,20261784,미니언즈 & 몬스터즈,85957,374688,1039,2902
20260719,3,20259946,모아나,49965,772083,846,1503
20260719,4,20259781,토이 스토리 5,34777,2750165,596,926
20260719,5,20262902,다윗,21569,159749,418,521
20260719,6,20242402,눈동자,19890,1431198,577,858
20260719,7,20252402,군체,1846,5833880,113,124
20260719,8,20263530,마티 슈프림,1730,117082,69,76
20260719,9,20264027,극장판 도라에몽: 신 진구의 해저비밀성,1679,65734,83,100
20260719,10,20264718,블리치 천년혈전 편 : 화진담,977,13980,9,10
20260720,1,20233219,호프,143061,2272685,2209,7657
20260720,2,20261784,미니언즈 & 몬스터즈,16807,391495,765,1938
20260720,3,20259946,모아나,11094,783177,649,1216
20260720,4,20242402,눈동자,10217,1441415,597,1007
20260720,5,20259781,토이 스토리 5,7510,2757675,486,706
20260720,6,20262902,다윗,3242,162991,298,367
20260720,7,20252402,군체,1125,5835005,137,162
20260720,8,20263530,마티 슈프림,881,117963,57,67
20260720,9,20264665,드림 애니멀즈: 더무비,654,8355,5,5
20260720,10,20259551,파리의 사생활,352,3736,26,27
20260721,1,20233219,호프,128899,2401584,2224,7696
20260721,2,20261784,미니언즈 & 몬스터즈,18765,410260,822,2003
20260721,3,20259946,모아나,12634,795811,667,1266
20260721,4,20242402,눈동자,12341,1453756,621,1030
20260721,5,20259781,토이 스토리 5,8400,2766075,503,741
20260721,6,20262902,다윗,3362,166353,306,369
20260721,7,20252402,군체,1252,5836257,134,160
20260721,8,20262381,사랑의 하츄핑: 고래보석의 전설,874,874,4,4
20260721,9,20263530,마티 슈프림,815,118778,51,61
20260721,10,20248252,와일드 씽,713,1341798,39,42
20260722,1,20233219,호프,131737,2533321,2230,7678
20260722,2,20261784,미니언즈 & 몬스터즈,18075,428335,759,1891
20260722,3,20259946,모아나,13159,808970,709,1378
20260722,4,20242402,눈동자,11292,1465048,610,1092
20260722,5,20259781,토이 스토리 5,9028,2775103,517,792
20260722,6,20262902,다윗,3002,169355,305,376
20260722,7,20264753,호컴,2032,3142,124,192
20260722,8,20236493,지느러미,1543,2542,54,70
20260722,9,20252402,군체,1414,5837671,145,174
20260722,10,20263530,마티 슈프림,1216,119994,58,71
20260723,1,20233219,호프,114997,2648318,2222,7628
20260723,2,20261784,미니언즈 & 몬스터즈,16713,445048,766,1884
20260723,3,20259946,모아나,13261,822231,699,1365
20260723,4,20242402,눈동자,9417,1474465,611,1071
20260723,5,20259781,토이 스토리 5,8043,2783146,520,800
20260723,6,20262902,다윗,4502,173857,310,393
20260723,7,20264753,호컴,1508,4650,122,186
20260723,8,20252402,군체,1281,5838952,153,178
20260723,9,20263530,마티 슈프림,910,120904,53,68
20260723,10,20250654,오디세이,624,624,1,1
20260724,1,20233219,호프,153908,2802226,2256,8064
20260724,2,20261784,미니언즈 & 몬스터즈,19957,465005,794,1848
20260724,3,20259946,모아나,16041,838272,743,1414
20260724,4,20242402,눈동자,9531,1483996,603,1035
20260724,5,20259781,토이 스토리 5,9456,2792602,526,791
20260724,6,20262902,다윗,5347,179204,318,393
20260724,7,20264665,드림 애니멀즈: 더무비,3368,12472,305,389
20260724,8,20264753,호컴,1540,6190,123,179
20260724,9,20252402,군체,1199,5840151,131,156
20260724,10,20248252,와일드 씽,1112,1344042,41,44
20260725,1,20233219,호프,327563,3129789,2258,8412
20260725,2,20261784,미니언즈 & 몬스터즈,49512,514517,1004,2391
20260725,3,20259946,모아나,36157,874429,843,1653
20260725,4,20259781,토이 스토리 5,22032,2814634,640,1013
20260725,5,20262902,다윗,20331,199535,460,581
20260725,6,20242402,눈동자,14534,1498530,563,906
20260725,7,20264665,드림 애니멀즈: 더무비,5690,18162,378,518
20260725,8,20263530,마티 슈프림,1579,123429,58,66
20260725,9,20262381,사랑의 하츄핑: 고래보석의 전설,1558,2983,6,6
20260725,10,20252402,군체,1447,5841598,112,127
20260726,1,20233219,호프,285870,3415659,2245,8010
20260726,2,20261784,미니언즈 & 몬스터즈,48445,562962,981,2307
20260726,3,20259946,모아나,34802,909231,860,1607
20260726,4,20259781,토이 스토리 5,22487,2837121,622,987
20260726,5,20262902,다윗,20815,220350,441,542
20260726,6,20242402,눈동자,13074,1511604,521,823
20260726,7,20264665,드림 애니멀즈: 더무비,6242,24404,378,509
20260726,8,20263530,마티 슈프림,1877,125306,67,76
20260726,9,20252402,군체,1131,5842729,104,119
20260726,10,20264027,극장판 도라에몽: 신 진구의 해저비밀성,979,69572,70,80
20260727,1,20233219,호프,103399,3519058,2096,7272
20260727,2,20261784,미니언즈 & 몬스터즈,21401,584363,774,1856
20260727,3,20259946,모아나,15049,924280,704,1403
20260727,4,20259781,토이 스토리 5,11521,2848642,522,854
20260727,5,20242402,눈동자,6698,1518302,545,885
20260727,6,20262902,다윗,5037,225387,307,379
20260727,7,20264665,드림 애니멀즈: 더무비,3741,28145,337,431
20260727,8,20255484,오케이 마담2,2952,3241,12,15
20260727,9,20252402,군체,812,5843541,126,143
20260727,10,20263530,마티 슈프림,704,126010,53,61
20260728,1,20233219,호프,100147,3619205,2108,7258
20260728,2,20261784,미니언즈 & 몬스터즈,22067,606430,806,1886
20260728,3,20259946,모아나,15557,939837,724,1441
20260728,4,20259781,토이 스토리 5,12498,2861140,536,884
20260728,5,20242402,눈동자,6533,1524835,525,881
20260728,6,20262902,다윗,5472,230859,315,388
20260728,7,20264665,드림 애니멀즈: 더무비,3166,31311,323,414
20260728,8,20262770,스파이더맨: 브랜드 뉴 데이,1254,1254,3,5
20260728,9,20252402,군체,967,5844508,128,149
20260728,10,20262381,사랑의 하츄핑: 고래보석의 전설,961,4951,5,5
20260729,1,20262770,스파이더맨: 브랜드 뉴 데이,690978,692232,2304,9082
20260729,2,20233219,호프,87892,3707097,1023,2901
20260729,3,20261784,미니언즈 & 몬스터즈,21655,628085,692,1065
20260729,4,20259946,모아나,11100,950937,471,656
20260729,5,20259781,토이 스토리 5,9231,2870371,320,385
20260729,6,20264148,어떻게 해야 했을까?,3694,4086,61,77
20260729,7,20262902,다윗,3669,234528,139,157
20260729,8,20264665,드림 애니멀즈: 더무비,2522,33833,224,231
20260729,9,20242402,눈동자,2488,1527323,199,232
20260729,10,20242837,왕과 사는 남자,1004,16916280,12,12
20260730,1,20262770,스파이더맨: 브랜드 뉴 데이,441844,1134076,2222,8848
20260730,2,20233219,호프,67623,3774720,1026,2954
20260730,3,20261784,미니언즈 & 몬스터즈,20610,648695,690,1067
20260730,4,20259946,모아나,11882,962819,486,707
20260730,5,20259781,토이 스토리 5,9967,2880338,358,435
20260730,6,20264148,어떻게 해야 했을까?,3913,7999,52,80
20260730,7,20262902,다윗,3836,238364,150,166
20260730,8,20264665,드림 애니멀즈: 더무비,3444,37277,238,250
20260730,9,20242402,눈동자,2680,1530003,220,261
20260730,10,20257100,산양들,1118,2827,39,51
20260731,1,20262770,스파이더맨: 브랜드 뉴 데이,526328,1660404,2275,9373
20260731,2,20233219,호프,81496,3856216,1005,2980
20260731,3,20261784,미니언즈 & 몬스터즈,20042,668737,726,1110
20260731,4,20259946,모아나,11630,974449,480,705
20260731,5,20259781,토이 스토리 5,10380,2890718,395,472
20260731,6,20262902,다윗,6272,244636,186,207
20260731,7,20264148,어떻게 해야 했을까?,4351,12350,61,94
20260731,8,20242402,눈동자,2375,1532378,200,246
20260731,9,20264665,드림 애니멀즈: 더무비,1943,39220,173,178
20260731,10,20265254,투모로우바이투게더 브이알 콘서트 : 엔드리스 라이드,1469,1469,2,14
20260801,1,20262770,스파이더맨: 브랜드 뉴 데이,901577,2561981,2409,10152
20260801,2,20233219,호프,136417,3992633,957,2724
20260801,3,20261784,미니언즈 & 몬스터즈,22173,690910,715,1091
20260801,4,20259946,모아나,12729,987178,465,626
20260801,5,20262381,사랑의 하츄핑: 고래보석의 전설,10683,16191,76,91
20260801,6,20259781,토이 스토리 5,9940,2900658,367,455
20260801,7,20262902,다윗,8795,253431,253,285
20260801,8,20264148,어떻게 해야 했을까?,6224,18574,67,110
20260801,9,20242402,눈동자,2646,1535024,160,187
20260801,10,20264665,드림 애니멀즈: 더무비,1365,40585,130,134
20260802,1,20262770,스파이더맨: 브랜드 뉴 데이,826332,3388313,2382,9784
20260802,2,20233219,호프,117895,4110528,965,2620
20260802,3,20261784,미니언즈 & 몬스터즈,23030,713940,716,1089
20260802,4,20259946,모아나,12763,999941,452,580
20260802,5,20259781,토이 스토리 5,11552,2912210,375,472
20260802,6,20262381,사랑의 하츄핑: 고래보석의 전설,10305,26496,75,85
20260802,7,20262902,다윗,9917,263348,243,276
20260802,8,20264148,어떻게 해야 했을까?,5434,24008,63,107
20260802,9,20242402,눈동자,2341,1537365,151,176
20260802,10,20264665,드림 애니멀즈: 더무비,1411,41996,126,130
20260803,1,20262770,스파이더맨: 브랜드 뉴 데이,401776,3790089,2178,8774
20260803,2,20233219,호프,63927,4174455,901,2658
20260803,3,20261784,미니언즈 & 몬스터즈,12454,726394,672,1050
20260803,4,20259781,토이 스토리 5,7454,2919664,384,487
20260803,5,20259946,모아나,6986,1006927,437,580
20260803,6,20264148,어떻게 해야 했을까?,3147,27155,59,103
20260803,7,20262902,다윗,3085,266433,171,199
20260803,8,20242402,눈동자,1489,1538854,164,185
20260803,9,20264665,드림 애니멀즈: 더무비,845,42841,112,112
20260803,10,20250654,오디세이,678,1302,2,2
20260804,1,20262770,스파이더맨: 브랜드 뉴 데이,348280,4138369,2214,8852
20260804,2,20233219,호프,61234,4235689,919,2690
20260804,3,20261784,미니언즈 & 몬스터즈,12337,738731,668,1029
20260804,4,20259781,토이 스토리 5,7890,2927554,385,488
20260804,5,20259946,모아나,6860,1013787,444,603
20260804,6,20262902,다윗,3059,269492,178,204
20260804,7,20264148,어떻게 해야 했을까?,2991,30146,56,104
20260804,8,20242402,눈동자,1369,1540223,168,189
20260804,9,20250654,오디세이,1065,2367,3,3
20260804,10,20262381,사랑의 하츄핑: 고래보석의 전설,916,27412,3,6
20260805,1,20250654,오디세이,292705,295072,1682,5036
20260805,2,20262770,스파이더맨: 브랜드 뉴 데이,275160,4413529,1666,5657
20260805,3,20262381,사랑의 하츄핑: 고래보석의 전설,73162,100574,824,1751
20260805,4,20233219,호프,30063,4265752,690,1164
20260805,5,20261784,미니언즈 & 몬스터즈,5297,744028,302,340
20260805,6,20264148,어떻게 해야 했을까?,4132,34278,74,140
20260805,7,20259781,토이 스토리 5,2768,2930322,150,162
20260805,8,20259946,모아나,2325,1016112,119,127
20260805,9,20262902,다윗,1390,270882,70,74
20260805,10,20262945,퍼피 구조대: 더 다이노 무비,746,746,3,3
20260806,1,20250654,오디세이,246217,541289,1660,4912
20260806,2,20262770,스파이더맨: 브랜드 뉴 데이,238064,4651593,1694,5675
20260806,3,20262381,사랑의 하츄핑: 고래보석의 전설,43768,144342,801,1698
20260806,4,20233219,호프,27200,4292952,688,1163
20260806,5,20261784,미니언즈 & 몬스터즈,4646,748674,284,313
20260806,6,20255484,오케이 마담2,4467,7874,25,25
20260806,7,20264148,어떻게 해야 했을까?,3420,37698,78,143
20260806,8,20259781,토이 스토리 5,2665,2932987,148,154
20260806,9,20262902,다윗,1607,272489,77,81
20260806,10,20259946,모아나,1536,1017648,106,113
20260807,1,20250654,오디세이,310279,851568,1633,5012
20260807,2,20262770,스파이더맨: 브랜드 뉴 데이,286706,4938299,1751,6084
20260807,3,20262381,사랑의 하츄핑: 고래보석의 전설,41706,186048,822,1798
20260807,4,20233219,호프,30831,4323783,658,1135
20260807,5,20261784,미니언즈 & 몬스터즈,4525,753199,260,281
20260807,6,20264148,어떻게 해야 했을까?,3505,41203,81,145
20260807,7,20262902,다윗,2671,275160,75,79
20260807,8,20259781,토이 스토리 5,2415,2935402,141,149
20260807,9,20259946,모아나,1570,1019218,91,97
20260807,10,20265254,투모로우바이투게더 브이알 콘서트 : 엔드리스 라이드,454,5528,2,16
20260808,1,20250654,오디세이,525638,1377206,1745,5187
